horrible,horrible,853.72,854.2
leak,leak,854.2,854.74
The,the,854.809999,854.9699989999999
ceiling,ceiling,854.97,855.49
in,in,855.5,855.56
Sasha's,<unk>,855.84,855.97
room,room,855.99,856.26
has,has,856.26,856.4
caved,caved,856.4,856.7099999999999
in,in,856.71,857.08
The,the,857.53,857.6899999999999
Super,super,857.69,858.0400000000001
is,is,858.04,858.1899999999999
yelling,yelling,858.19,858.71
no,no,858.88,858.99
one,one,858.99,859.02
told,told,859.219999,859.459999
him,him,859.46,859.58
about,about,859.58,859.84
the,the,859.84,859.94
damn,damn,859.94,860.2800000000001
leak,leak,860.28,860.72
Steven's,steven's,861.179999,861.689999
upset,upset,861.69,862.1700000000001
there,there,862.17,862.31
might,might,862.309999,862.509999
be,be,862.51,862.64
asbestos,asbestos,862.73,863.49
Sasha,sasha,863.779999,864.189999
seems,seems,864.2,864.5200000000001
weirdly,weirdly,864.52,865.01
amused,amused,865.01,865.75
Margaret,margaret,866.56,867.0
walks,walks,867.0,867.31
away,away,867.31,867.64
from,from,867.64,867.81
this,this,867.81,868.02
mess,mess,868.04,868.28
and,and,868.28,868.41
into,into,868.41,868.62
the,the,868.62,868.74
living,living,868.74,869.08
room,room,869.08,869.4200000000001
pours,pours,869.72,870.01
herself,herself,870.01,870.35
a,a,870.35,870.41
large,large,870.41,870.8199999999999
glass,glass,870.83,871.13
of,of,871.13,871.29
red,red,871.29,871.55
wine,wine,871.55,872.13
Sasha,sasha,872.429999,872.8499989999999
walks,walks,872.849999,873.149999
in,in,873.15,873.29
with,with,873.29,873.43
a,a,873.57,873.82
mop,mop,873.83,874.0500000000001
Margaret,margaret,874.51,874.89
turns,turns,874.889999,875.379999
glass,glass,875.4,875.73
in,in,875.73,875.86
hand,hand,875.86,876.37
How,how,876.639999,876.859999
could,could,876.86,877.09
you,you,877.09,877.23
not,not,877.24,877.59
notice,notice,877.599999,878.009999
a,a,878.009999,878.089999
huge,huge,878.09,878.5600000000001
leak,leak,878.61,879.01
right,right,879.04,879.4599999999999
over,over,879.509999,879.749999
your,your,879.75,879.96
head,head,879.96,880.6
Sasha,sasha,881.219999,881.579999
just,just,881.58,881.85
shrugs,<unk>,881.85,882.4200000000001
It's,it's,882.72,882.82
not,not,882.82,882.99
my,my,882.99,883.19
fault,fault,883.19,883.45
the,the,883.45,883.5300000000001
building,building,883.53,883.85
is,is,883.86,883.99
old,old,883.99,884.45
I'm,i'm,884.84,885.0400000000001
serious,serious,885.04,885.5699999999999
Sasha,sasha,885.58,885.88
How,how,885.88,886.03
can,can,886.03,886.1899999999999
you,you,886.19,886.2900000000001
be,be,886.29,886.43
so,so,886.43,886.77
checked,checked,886.77,887.13
out,out,887.13,887.66
Sasha's,<unk>,888.5,888.64
voice,voice,888.65,888.98
is,is,888.98,889.1
annoyingly,<unk>,889.25,889.7
calm,calm,889.7,890.24
I,i,890.61,890.73
don't,don't,890.76,890.81
want,want,890.84,890.91
to,to,890.95,891.0200000000001
pick,pick,891.02,891.1999999999999
a,a,891.2,891.26
fight,fight,891.26,891.54
with,with,891.54,891.6999999999999
you,you,891.7,891.8000000000001
Margaret,margaret,891.8,892.4399999999999
You,you,892.57,892.71
want,want,892.71,892.82
to,to,892.82,892.88
get,get,892.88,893.03
drunk,drunk,893.03,893.49
Just,just,893.57,893.86
get,get,893.86,894.0500000000001
drunk,drunk,894.05,894.62
Her,her,895.07,895.2
stepdaughter,stepdaughter,895.2,895.7700000000001
looks,looks,895.77,895.99
at,at,895.99,896.1
her,her,896.099999,896.229999
with,with,896.23,896.39
cold,cold,896.41,896.8
eyes,eyes,896.799999,897.239999
Where,where,897.69,897.85
the,the,897.849999,897.9399990000001
hell,hell,897.94,898.2
have,have,898.24,898.29
you,you,898.32,898.49
been,been,898.49,898.9
You've,you've,898.949999,899.099999
got,got,899.1,899.26
mustard,mustard,899.27,899.8299999999999
stains,stains,899.83,900.25
all,all,900.25,900.42
over,over,900.43,900.62
your,your,900.62,900.79
blouse,blouse,900.79,901.4499999999999
We,we,901.95,902.07
were,were,902.07,902.1700000000001
trying,trying,902.17,902.43
to,to,902.43,902.53
reach,reach,902.53,902.86
you,you,902.86,903.22
When,when,909.22,909.35
the,the,909.349999,909.4299990000001
phone,phone,909.429999,909.749999
rings,rings,909.75,910.23
Clara's,<unk>,910.24,910.25
throwing,throwing,910.79,911.1999999999999
up,up,911.2,911.58
She,she,912.05,912.24
catches,catches,912.24,912.62
her,her,912.62,912.72
breath,breath,912.719999,913.249999
Makes,makes,913.79,914.0
sure,sure,914.0,914.21
to,to,914.21,914.3100000000001
clean,clean,914.309999,914.5699989999999
everything,everything,914.57,915.0300000000001
well,well,915.03,915.53
underneath,underneath,915.87,916.35
the,the,916.359999,916.4399990000001
toilet,toilet,916.449999,916.8099990000001
seat,seat,916.809999,917.0699989999999
too,too,917.07,917.5
always,always,917.51,917.89
check,check,917.889999,918.149999
that,that,918.16,918.62
before,before,918.94,919.2900000000001
she,she,919.29,919.4699999999999
calls,calls,919.47,919.77
back,back,919.77,920.16
It's,it's,920.9,921.05
her,her,921.05,921.16
mom,mom,921.16,921.75
You,you,922.04,922.17
want,want,922.17,922.3299999999999
me,me,922.33,922.4200000000001
to,to,922.42,922.52
send,send,922.52,922.74
you,you,922.74,922.83
some,some,922.83,923.01
money,money,923.01,923.54
No,no,924.2,924.48
mama,mama,924.48,924.89
we're,we're,924.9,925.11
good,good,925.11,925.65
Gary,gary,926.09,926.4100000000001
got,got,926.41,926.5799999999999
a,a,926.58,926.64
job,job,926.639999,926.979999
yet,yet,926.98,927.37
He,he,927.52,927.67
should,should,927.67,927.81
have,have,927.809999,927.9599989999999
stayed,stayed,927.96,928.4100000000001
designing,designing,928.42,928.88
those,those,928.88,929.11
greeting,greeting,929.11,929.54
cards,cards,929.54,929.92
He,he,929.92,930.06
was,was,930.059999,930.2399989999999
good,good,930.24,930.48
at,at,930.48,930.6
that,that,930.599999,930.949999
I,i,931.009999,931.159999
still,still,931.16,931.41
find,find,931.41,931.6899999999999
them,them,931.69,931.82
at,at,931.82,931.95
Wal,wal,931.95,932.19
Mart,mart,932.19,932.59
The,the,933.049999,933.169999
way,way,933.17,933.36
her,her,933.36,933.46
mom,mom,933.46,933.7800000000001
says,says,933.79,934.14
that,that,934.139999,934.479999
it,it,934.5,934.63
could,could,934.629999,934.819999
be,be,934.82,934.9100000000001
ultimate,ultimate,934.91,935.31
praise,praise,935.33,935.87
or,or,935.9,936.0699999999999
ultimate,ultimate,936.07,936.5300000000001
scorn,scorn,936.529999,937.2099989999999
That,that,937.54,937.7199999999999
reminds,reminds,937.72,938.21
Clara,clara,938.21,938.73
she,she,938.76,938.91
has,has,938.91,939.0699999999999
a,a,939.07,939.13
card,card,939.13,939.4399999999999
to,to,939.45,939.58
send,send,939.58,940.1700000000001
It's,it's,940.27,940.47
August,august,940.48,941.02
eighteenth,eighteenth,941.02,941.81
She,she,941.95,942.1600000000001
still,still,942.16,942.4499999999999
remembers,remembers,942.45,942.87
the,the,942.87,943.01
address,address,943.01,943.36
by,by,943.36,943.53
heart,heart,943.53,944.1
Ready,ready,944.55,944.87
for,for,944.87,945.0600000000001
work,work,945.059999,945.4799989999999
Almost,almost,946.27,946.75
mama,mama,946.75,947.3
You,you,947.889999,948.049999
hold,hold,948.05,948.26
onto,onto,948.259999,948.539999
that,that,948.54,948.77
job,job,948.77,949.14
A,a,949.15,949.18
staff,staff,949.179999,949.519999
job,job,949.52,949.75
is,is,949.75,949.88
not,not,949.889999,950.109999
easy,easy,950.11,950.38
to,to,950.38,950.48
get,get,950.48,950.95
I'm,i'm,951.38,951.62
really,really,951.62,951.93
proud,proud,951.929999,952.259999
of,of,952.26,952.39
you,you,952.389999,952.529999
baby,baby,952.529999,953.149999
You,you,953.24,953.4300000000001
still,still,953.43,953.65
want,want,953.65,953.84
the,the,953.84,953.9100000000001
name,name,953.91,954.11
of,of,954.109999,954.159999
that,that,954.17,954.39
lawyer,lawyer,954.39,954.92
Mr,mr,955.01,955.31
Zimmler's,<unk>,955.31,955.68
the,the,955.75,955.84
best,best,955.84,956.2900000000001
He,he,956.3,956.4399999999999
won't,won't,956.44,956.6800000000001
overcharge,overcharge,956.68,957.54
Clara,clara,957.92,958.24
closes,closes,958.24,958.73
her,her,958.73,958.9200000000001
eyes,eyes,958.92,959.37
That,that,959.83,960.0
was,was,960.0,960.14
one,one,960.14,960.36
conversation,conversation,960.36,961.1
in,in,961.1,961.22
thousands,thousands,961.22,962.0
But,but,962.0,962.15
her,her,962.15,962.25
mom,mom,962.25,962.52
won't,won't,962.53,962.85
forget,forget,962.849999,963.499999
I'm,i'm,963.73,963.87
not,not,963.87,964.03
ready,ready,964.03,964.28
to,to,964.28,964.39
throw,throw,964.389999,964.649999
away,away,964.65,964.88
the,the,964.88,964.98
last,last,964.98,965.27
ten,ten,965.27,965.41
years,years,965.41,965.66
of,of,965.66,965.75
my,my,965.75,965.91
life,life,965.91,966.4599999999999
The,the,966.929999,967.039999
moment,moment,967.04,967.36
she,she,967.37,967.57
snaps,snaps,967.57,968.11
she,she,968.12,968.34
regrets,regrets,968.34,968.84
it,it,968.839999,969.069999
Gary,gary,969.61,969.97
and,and,969.969999,970.119999
I,i,970.119999,970.3099990000001
are,are,970.309999,970.399999
sticking,sticking,970.4,970.76
it,it,970.76,970.91
out,out,971.04,971.38
Steven,steven,976.77,977.03
can,can,977.2,977.37
hear,hear,977.37,977.57
their,their,977.57,977.74
agitated,agitated,977.75,978.39
voices,voices,978.39,978.87
full,full,978.87,979.09
of,of,979.09,979.22
anger,anger,979.22,979.76
He,he,979.82,979.95
tries,tries,979.95,980.24
his,his,980.24,980.42
best,best,980.42,980.8199999999999
at,at,980.82,980.94
brokering,brokering,980.94,981.46
peace,peace,981.46,982.01
Can,can,982.27,982.4399999999999
I,i,982.44,982.5
get,get,982.51,982.73
you,you,982.73,982.84
guys,guys,982.84,983.12
water,water,983.12,983.67
he,he,983.71,983.86
calls,calls,983.86,984.1800000000001
to,to,984.179999,984.289999
the,the,984.29,984.38
back,back,984.38,984.92
He,he,985.19,985.35
stands,stands,985.349999,985.719999
in,in,985.719999,985.839999
his,his,985.84,986.0400000000001
pajamas,pajamas,986.04,986.8199999999999
by,by,986.839999,986.969999
the,the,986.969999,987.089999
light,light,987.089999,987.2799990000001
of,of,987.28,987.37
the,the,987.37,987.51
open,open,987.509999,987.779999
fridge,fridge,987.78,988.41
He,he,988.719999,988.869999
can,can,988.869999,989.029999
hear,hear,989.029999,989.269999
Margaret's,margaret's,989.27,989.74
voice,voice,989.75,990.17
rising,rising,990.17,990.63
high,high,990.63,991.15
Sasha,sasha,991.33,991.94
if,if,992.06,992.26
you're,you're,992.26,992.49
in,in,992.49,992.61
trouble,trouble,992.61,993.14
you,you,993.2,993.4000000000001
have,have,993.41,993.81
to,to,993.81,993.93
tell,tell,993.93,994.26
us,us,994.26,994.67
Sasha,sasha,995.19,995.57
storms,storms,995.57,996.0300000000001
in,in,996.03,996.3399999999999
Get,get,996.78,996.88
your,your,996.99,997.28
wife,wife,997.29,997.77
off,off,997.77,997.97
my,my,997.97,998.15
back,back,998.15,998.65
I'll,i'll,999.01,999.3199999999999
handle,handle,999.32,999.75
it,it,999.75,999.86
Maggie,maggie,999.86,1000.52
There's,there's,1000.74,1000.9300000000001
nothing,nothing,1000.929999,1001.0999989999999
to,to,1001.219999,1001.269999
handle,handle,1001.27,1001.6899999999999
here,here,1001.69,1001.9200000000001
dad,dad,1001.92,1002.3299999999999
She's,she's,1002.33,1002.5200000000001
just,just,1002.52,1002.78
fixating,<unk>,1002.84,1003.47
on,on,1003.48,1003.6800000000001
me,me,1003.679999,1003.999999
My,my,1004.21,1004.4100000000001
boyfriend,boyfriend,1004.41,1004.9499999999999
just,just,1004.95,1005.1600000000001
ditched,ditched,1005.16,1005.53
I'm,i'm,1005.549999,1005.779999
upset,upset,1005.78,1006.28
I'm,i'm,1006.309999,1006.529999
simply,simply,1006.529999,1006.9499989999999
upset,upset,1006.949999,1007.499999
What's,what's,1007.65,1007.9399999999999
wrong,wrong,1007.940001,1008.1800010000001
with,with,1008.18,1008.31
being,being,1008.33,1008.5600000000001
upset,upset,1008.56,1009.01
You're,you're,1009.02,1009.1999999999999
the,the,1009.2,1009.2900000000001
therapist,therapist,1009.29,1009.81
no,no,1009.81,1010.1099999999999
You,you,1010.16,1010.35
tell,tell,1010.35,1010.58
me,me,1010.6,1010.94
is,is,1011.06,1011.1999999999999
there,there,1011.2,1011.35
something,something,1011.35,1011.71
wrong,wrong,1011.72,1012.19
if,if,1012.19,1012.33
I,i,1012.33,1012.37
am,am,1012.37,1012.46
upset,upset,1012.46,1013.11
She's,she's,1013.42,1013.6999999999999
yelling,yelling,1013.7,1014.12
now,now,1014.12,1014.51
Margaret,margaret,1014.81,1015.0899999999999
stands,stands,1015.11,1015.53
by,by,1015.53,1015.68
the,the,1015.69,1015.8000000000001
door,door,1015.8,1016.29
Upset,upset,1016.5,1016.93
is,is,1016.929999,1017.0899989999999
one,one,1017.09,1017.34
thing,thing,1017.34,1017.5600000000001
she,she,1017.57,1017.75
says,says,1017.75,1018.12
stealing,stealing,1018.13,1018.64
pills,pills,1018.639999,1019.109999
is,is,1019.13,1019.26
another,another,1019.259999,1019.859999
I,i,1020.219999,1020.329999
didn't,didn't,1020.33,1020.61
steal,steal,1020.62,1021.18
your,your,1021.179999,1021.3499989999999
damn,damn,1021.349999,1021.749999
sleeping,sleeping,1021.75,1022.23
pills,pills,1022.23,1022.7
I,i,1022.969999,1023.109999
am,am,1023.11,1023.45
NOT,not,1023.45,1023.76
my,my,1023.77,1023.98
mother,mother,1023.98,1024.38
OK,ok,1024.379999,1025.029999
I,i,1025.15,1025.38
don't,don't,1025.41,1025.69
want,want,1025.690001,1025.870001
to,to,1025.869999,1025.929999
die,die,1025.93,1026.29
Do,do,1026.46,1026.54
you,you,1026.54,1026.6599999999999
want,want,1026.66,1026.8400000000001
me,me,1026.84,1026.9499999999998
to,to,1026.95,1027.04
sign,sign,1027.04,1027.3
a,a,1027.3,1027.3799999999999
statement,statement,1027.38,1027.9
or,or,1027.9,1027.95
something,something,1027.95,1028.3500000000001
I,i,1028.38,1028.48
am,am,1028.48,1028.79
not,not,1028.79,1029.04
my,my,1029.04,1029.19
mother,mother,1029.19,1029.46
I'm,i'm,1029.46,1029.77
not,not,1029.77,1030.17
Steven,steven,1030.92,1031.3600000000001
moves,moves,1031.36,1031.6399999999999
to,to,1031.64,1031.7700000000002
hug,hug,1031.77,1032.01
Sasha,sasha,1032.01,1032.61
Margaret,margaret,1033.49,1033.84
steps,steps,1033.84,1034.1599999999999
back,back,1034.16,1034.49
and,and,1034.49,1034.61
exits,exits,1034.61,1034.99
the,the,1034.99,1035.1200000000001
room,room,1035.12,1035.61
She,she,1036.429999,1036.569999
wants,wants,1036.57,1036.81
to,to,1036.809999,1036.919999
go,go,1036.92,1037.0700000000002
far,far,1037.07,1037.6599999999999
away,away,1037.67,1038.27
She,she,1038.48,1038.64
takes,takes,1038.639999,1038.899999
her,her,1038.9,1038.99
violin,violin,1038.99,1039.53
case,case,1039.53,1040.08
puts,puts,1040.17,1040.38
it,it,1040.38,1040.5
inside,inside,1040.5,1040.96
the,the,1040.96,1041.04
closet,closet,1041.04,1041.71
and,and,1041.889999,1042.119999
then,then,1042.119999,1042.579999
she,she,1042.719999,1042.939999
mops,mops,1042.940001,1043.3000009999998
the,the,1043.299999,1043.409999
floor,floor,1043.479999,1043.989999
Next,next,1050.239999,1050.329999
time,time,1050.5,1050.71
you,you,1050.71,1050.8400000000001
blink,blink,1050.84,1051.1
Clara,clara,1051.1,1051.5
you'll,you'll,1051.5,1051.64
be,be,1051.64,1051.74
throwing,throwing,1051.74,1052.08
away,away,1052.08,1052.29
the,the,1052.29,1052.3899999999999
last,last,1052.389999,1052.709999
twenty,twenty,1052.71,1053.06
and,and,1053.059999,1053.1999990000002
then,then,1053.2,1053.32
the,the,1053.34,1053.38
last,last,1053.41,1053.41
twenty,twenty,1053.34,1053.6599999999999
five,five,1053.67,1053.95
years,years,1053.95,1054.22
of,of,1054.219999,1054.359999
your,your,1054.36,1054.52
life,life,1054.52,1055.1
Her,her,1055.38,1055.5100000000002
mom's,mom's,1055.509999,1055.849999
voice,voice,1055.86,1056.1999999999998
is,is,1056.2,1056.3700000000001
flat,flat,1056.37,1056.75
steel,steel,1056.75,1057.35
I,i,1057.77,1057.94
love,love,1057.94,1058.21
you,you,1058.21,1058.3400000000001
mama,mama,1058.34,1058.82
says,says,1059.08,1059.37
Clara,clara,1059.37,1060.02
When,when,1060.57,1060.74
her,her,1060.74,1060.85
father,father,1060.85,1061.1999999999998
died,died,1061.199999,1061.5299989999999
Gary,gary,1061.539999,1061.889999
sat,sat,1061.889999,1062.089999
next,next,1062.09,1062.33
to,to,1062.33,1062.4199999999998
her,her,1062.42,1062.54
mother,mother,1062.54,1062.78
for,for,1062.78,1062.91
days,days,1062.91,1063.39
holding,holding,1063.39,1063.72
her,her,1063.72,1063.8700000000001
hand,hand,1063.87,1064.3999999999999
He's,he's,1064.76,1065.05
better,better,1065.05,1065.34
at,at,1065.34,1065.47
grieving,grieving,1065.47,1066.17
Ten,ten,1066.47,1066.81
years,years,1066.82,1067.4199999999998
together,together,1067.42,1068.0900000000001
The,the,1068.58,1068.72
lawyer's,lawyer's,1068.72,1069.09
name,name,1069.11,1069.33
is,is,1069.33,1069.47
John,john,1069.47,1069.65
Zimmler,<unk>,1069.65,1070.15
He's,he's,1070.16,1070.3500000000001
a,a,1070.349999,1070.459999
great,great,1070.47,1070.97
divorce,divorce,1070.98,1071.51
lawyer,lawyer,1071.51,1071.9
I'll,i'll,1072.02,1072.19
send,send,1072.19,1072.41
you,you,1072.41,1072.52
the,the,1072.52,1072.6299999999999
number,number,1072.63,1073.0800000000002
says,says,1073.11,1073.34
her,her,1073.34,1073.4399999999998
mother,mother,1073.44,1073.73
before,before,1073.73,1074.05
she,she,1074.05,1074.23
hangs,hangs,1074.23,1074.53
up,up,1074.53,1074.93
In,in,1075.68,1075.8100000000002
Clara's,<unk>,1076.049999,1076.169999
closet,closet,1076.21,1076.63
there's,there's,1076.63,1076.8100000000002
a,a,1076.809999,1076.869999
huge,huge,1076.87,1077.4299999999998
stack,stack,1077.429999,1077.7899989999999
of,of,1077.799999,1077.9399990000002
Gary's,<unk>,1078.23,1078.3600000000001
greeting,greeting,1078.369999,1078.7499990000001
cards,cards,1078.75,1079.33
Meticulously,meticulously,1079.359999,1080.149999
drawn,drawn,1080.15,1080.8000000000002
Worlds,worlds,1080.9,1081.41
within,within,1081.41,1081.74
worlds,worlds,1081.81,1082.41
creatures,creatures,1082.43,1082.71
of,of,1082.88,1083.0
the,the,1083.0,1083.09
woods,woods,1083.09,1083.51
and,and,1083.51,1083.6299999999999
of,of,1083.63,1083.7700000000002
the,the,1083.77,1083.86
seas,seas,1083.86,1084.4499999999998
flying,flying,1084.65,1085.44
flying,flying,1085.47,1086.3500000000001
She,she,1086.77,1086.94
chooses,chooses,1086.94,1087.41
one,one,1087.41,1087.5900000000001
in,in,1087.59,1087.73
shades,shades,1087.73,1088.06
of,of,1088.059999,1088.2099990000002
purple,purple,1088.21,1088.54
and,and,1088.54,1088.69
green,green,1088.69,1089.22
She,she,1089.48,1089.69
writes,writes,1089.69,1090.13
HAPPY,happy,1090.26,1090.6
twenty,twenty,1090.599999,1090.889999
first,first,1090.889999,1091.149999
BIRTHDAY,birthday,1091.15,1091.5900000000001
sweetie,sweetie,1091.59,1092.1999999999998
Oh,oh,1092.49,1092.68
God,god,1092.679999,1093.2699989999999
She,she,1093.42,1093.6100000000001
tears,tears,1093.61,1093.8999999999999
up,up,1093.9,1094.0300000000002
the,the,1094.03,1094.1399999999999
card,card,1094.139999,1094.649999
Picks,picks,1095.139999,1095.359999
up,up,1095.36,1095.52
another,another,1095.52,1096.11
HAPPY,happy,1096.34,1096.6399999999999
twenty,twenty,1096.639999,1096.929999
first,first,1096.93,1097.2
BIRTHDAY,birthday,1097.199999,1097.949999
She,she,1098.08,1098.25
replaces,replaces,1098.25,1098.8
sweetie,sweetie,1098.8,1099.36
with,with,1099.36,1099.51
a,a,1099.51,1099.55
number,number,1099.55,1099.87
of,of,1099.87,1100.01
exclamation,exclamation,1100.01,1100.98
marks,marks,1100.98,1101.6200000000001
xos,<unk>,1101.87,1102.08
too,too,1102.55,1103.08
Neutral,neutral,1103.28,1103.9499999999998
yet,yet,1103.98,1104.02
warm,warm,1104.02,1104.06
More,more,1104.23,1104.6
xo's,<unk>,1104.61,1104.82
She,she,1106.25,1106.46
doesn't,doesn't,1106.46,1106.77
know,know,1106.77,1106.9
what,what,1106.9,1107.0700000000002
else,else,1107.07,1107.27
to,to,1107.28,1107.42
say,say,1107.42,1107.92
Never,never,1108.41,1108.69
expects,expects,1108.69,1109.2
a,a,1109.2,1109.28
response,response,1109.28,1110.09
But,but,1110.48,1110.63
today,today,1110.63,1111.17
she,she,1111.179999,1111.389999
adds,adds,1111.389999,1111.599999
one,one,1111.599999,1111.829999
more,more,1111.83,1112.09
line,line,1112.09,1112.6599999999999
Let,let,1113.07,1113.24
me,me,1113.24,1113.36
know,know,1113.36,1113.58
how,how,1113.58,1113.75
you,you,1113.75,1113.96
are,are,1113.96,1114.55
She,she,1115.139999,1115.359999
regrets,regrets,1115.359999,1115.859999
it,it,1115.9999990000001,1116.199999
Steven,steven,1122.209999,1122.459999
comes,comes,1122.63,1122.91
home,home,1122.91,1123.16
for,for,1123.16,1123.3200000000002
lunch,lunch,1123.32,1123.7
carrying,carrying,1123.7,1124.1200000000001
a,a,1124.12,1124.1599999999999
bunch,bunch,1124.16,1124.38
of,of,1124.38,1124.5300000000002
colorful,colorful,1124.53,1124.98
foam,foam,1124.99,1125.26
tubes,tubes,1125.26,1125.8799999999999
He,he,1126.11,1126.2299999999998
uses,uses,1126.23,1126.6200000000001
them,them,1126.62,1126.8
to,to,1126.8,1126.93
help,help,1126.929999,1127.149999
patients,patients,1127.15,1127.6100000000001
move,move,1127.61,1127.84
through,through,1127.84,1128.01
aggression,aggression,1128.009999,1128.6799990000002
We'll,we'll,1129.179999,1129.329999
have,have,1129.33,1129.52
a,a,1129.52,1129.57
family,family,1129.57,1130.0
session,session,1130.0,1130.45
it,it,1130.45,1130.54
will,will,1130.54,1130.6599999999999
help,help,1130.66,1130.93
us,us,1130.929999,1131.109999
all,all,1131.11,1131.29
loosen,loosen,1131.29,1131.6499999999999
up,up,1131.65,1131.98
Margaret,margaret,1132.51,1133.04
rolls,rolls,1133.039999,1133.369999
her,her,1133.369999,1133.549999
eyes,eyes,1133.549999,1134.169999
There,there,1134.279999,1134.4899990000001
are,are,1134.49,1134.56
more,more,1134.56,1134.76
pressing,pressing,1134.76,1135.14
issues,issues,1135.14,1135.45
than,than,1135.45,1135.6000000000001
foam,foam,1135.6,1135.9299999999998
fights,fights,1135.93,1136.49
The,the,1136.63,1136.7700000000002
ceiling,ceiling,1136.77,1137.17
leak,leak,1137.17,1137.47
in,in,1137.47,1137.6200000000001
Sasha's,<unk>,1137.89,1137.99
room,room,1138.02,1138.24
has,has,1138.24,1138.38
spread,spread,1138.38,1138.92
The,the,1139.07,1139.1899999999998
room,room,1139.19,1139.39
is,is,1139.41,1139.48
a,a,1139.5,1139.6
wreck,wreck,1139.6,1140.02
covered,covered,1140.06,1140.4199999999998
in,in,1140.42,1140.52
tarps,tarps,1140.52,1141.18
Margaret,margaret,1141.76,1142.11
sets,sets,1142.11,1142.37
up,up,1142.37,1142.51
for,for,1142.51,1142.6299999999999
Sasha,sasha,1142.63,1142.96
to,to,1142.96,1143.07
sleep,sleep,1143.07,1143.37
in,in,1143.37,1143.4499999999998
the,the,1143.45,1143.55
living,living,1143.55,1143.85
room,room,1143.849999,1144.169999
She,she,1144.5,1144.7
opens,opens,1144.7,1144.96
the,the,1144.96,1145.06
pull,pull,1145.059999,1145.2499990000001
out,out,1145.25,1145.42
couch,couch,1145.42,1146.03
uses,uses,1146.4,1146.7800000000002
eight,eight,1146.78,1146.96
hundred,hundred,1146.96,1147.22
thread,thread,1147.219999,1147.489999
sheets,sheets,1147.49,1147.85
to,to,1147.849999,1147.959999
make,make,1147.96,1148.1200000000001
it,it,1148.12,1148.2399999999998
feel,feel,1148.24,1148.53
nice,nice,1148.53,1149.05
Steven,steven,1150.08,1150.47
just,just,1150.469999,1150.689999
stands,stands,1150.690001,1151.2600009999999
at,at,1151.26,1151.39
the,the,1151.389999,1151.469999
doorframe,<unk>,1151.76,1152.07
eating,eating,1152.08,1152.36
his,his,1152.36,1152.55
lean,lean,1152.59,1152.8999999999999
cuisine,cuisine,1152.9,1153.45
from,from,1153.46,1153.63
the,the,1153.63,1153.73
box,box,1153.73,1154.31
Blood,blood,1154.73,1155.05
rushes,rushes,1155.05,1155.37
to,to,1155.37,1155.4699999999998
Margaret's,margaret's,1155.47,1155.89
head,head,1155.89,1156.42
And,and,1156.96,1157.1100000000001
then,then,1157.11,1157.2199999999998
she,she,1157.22,1157.38
says,says,1157.38,1157.6100000000001
it,it,1157.61,1157.75
all,all,1157.75,1157.91
in,in,1157.91,1158.01
one,one,1158.01,1158.21
breath,breath,1158.21,1158.65
I,i,1158.94,1159.06
want,want,1159.06,1159.25
to,to,1159.25,1159.31
go,go,1159.31,1159.4299999999998
back,back,1159.43,1159.64
to,to,1159.64,1159.76
work,work,1159.76,1160.09
His,his,1161.04,1161.28
eyes,eyes,1161.28,1161.49
get,get,1161.52,1161.69
strangely,strangely,1161.69,1162.28
alarmed,alarmed,1162.28,1162.94
Did,did,1163.59,1163.75
Sasha,sasha,1163.75,1164.11
say,say,1164.11,1164.33
anything,anything,1164.33,1164.6899999999998
about,about,1164.7,1164.92
you,you,1164.92,1165.01
having,having,1165.02,1165.26
to,to,1165.259999,1165.359999
go,go,1165.37,1165.4699999999998
back,back,1165.469999,1165.659999
to,to,1165.66,1165.7900000000002
work,work,1165.79,1166.32
Margaret,margaret,1167.03,1167.3999999999999
shakes,shakes,1167.4,1167.7
her,her,1167.7,1167.8300000000002
head,head,1167.83,1168.27
It's,it's,1168.43,1168.6100000000001
just,just,1168.609999,1168.939999
without,without,1168.940001,1169.240001
work,work,1169.24,1169.61
I,i,1169.609999,1169.709999
feel,feel,1169.709999,1169.979999
old,old,1169.98,1170.47
Why,why,1171.11,1171.28
does,does,1171.28,1171.42
Steven,steven,1171.42,1171.79
seem,seem,1171.79,1172.08
so,so,1172.08,1172.3
relieved,relieved,1172.3,1173.04
She,she,1173.29,1173.47
finds,finds,1173.47,1173.78
herself,herself,1173.78,1174.1399999999999
getting,getting,1174.14,1174.42
angry,angry,1174.42,1175.01
There's,there's,1175.15,1175.3600000000001
nothing,nothing,1175.37,1175.6799999999998
funny,funny,1175.68,1176.04
about,about,1176.04,1176.31
feeling,feeling,1176.31,1176.6599999999999
old,old,1176.67,1177.23
Steven,steven,1177.98,1178.39
puts,puts,1178.389999,1178.629999
down,down,1178.63,1178.8600000000001
his,his,1178.86,1179.05
lunch,lunch,1179.05,1179.54
To,to,1179.91,1180.0400000000002
me,me,1180.04,1180.47
you,you,1180.54,1180.74
look,look,1180.74,1180.92
more,more,1180.929999,1181.109999
striking,striking,1181.11,1181.55
than,than,1181.55,1181.74
ever,ever,1181.74,1182.17
he,he,1182.19,1182.31
says,says,1182.309999,1182.829999
Then,then,1183.17,1183.3200000000002
he,he,1183.32,1183.3799999999999
waits,waits,1183.38,1184.0400000000002
And,and,1184.23,1184.38
Margaret,margaret,1184.38,1184.89
almost,almost,1184.91,1185.3100000000002
cries,cries,1185.309999,1186.059999
because,because,1186.15,1186.45
